Unnamed: 0,season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
166,1983,7,detroit,True,False,False,False,False,arnoux,French,ferrari,1,17,8,0,7,31,1,2,0.0,34
153,1983,7,detroit,True,False,False,False,False,piquet,Brazilian,brabham,2,4,24,1,2,24,1,3,0.2000000000000028,30
175,1983,7,detroit,True,False,False,False,False,tambay,French,ferrari,3,26,23,1,3,31,1,2,1.2999999999999972,33
172,1983,7,detroit,True,False,False,False,False,angelis,Italian,team_lotus,4,23,0,0,19,0,0,12,1.5999999999999943,25
160,1983,7,detroit,True,False,False,False,False,surer,Swiss,arrows,5,11,4,0,10,4,0,6,2.0,31
150,1983,7,detroit,True,False,False,False,False,alboreto,Italian,tyrrell,6,1,0,0,17,2,0,7,2.299999999999997,26
173,1983,7,detroit,True,False,False,False,False,cheever,American,renault,7,24,8,0,8,36,2,1,2.5999999999999943,25
165,1983,7,detroit,True,False,False,False,False,cesaris,Italian,alfa,8,16,0,0,24,1,0,9,2.799999999999997,24
170,1983,7,detroit,True,False,False,False,False,warwick,British,toleman,9,21,0,0,15,0,0,10,2.799999999999997,28
156,1983,7,detroit,True,False,False,False,False,boutsen,Belgian,arrows,10,7,0,0,29,4,0,6,2.8999999999999915,25
163,1983,7,detroit,True,False,False,False,False,guerrero,Colombian,theodore,11,14,0,0,28,1,0,8,3.0,24
151,1983,7,detroit,True,False,False,False,False,keke_rosberg,Finnish,williams,12,2,16,1,4,24,1,4,3.0,34
157,1983,7,detroit,True,False,False,False,False,prost,French,renault,13,8,28,2,1,36,2,1,3.200000000000003,28
155,1983,7,detroit,True,False,False,False,False,mansell,British,team_lotus,14,6,0,0,23,0,0,12,3.700000000000003,29
171,1983,7,detroit,True,False,False,False,False,patrese,Italian,brabham,15,22,0,0,21,24,1,3,3.799999999999997,29
167,1983,7,detroit,True,False,False,False,False,sullivan,American,tyrrell,16,18,2,0,11,2,0,7,3.899999999999992,33
158,1983,7,detroit,True,False,False,False,False,giacomelli,Italian,toleman,17,9,0,0,18,0,0,10,4.099999999999994,30
162,1983,7,detroit,True,False,False,False,False,lauda,Austrian,mclaren,18,13,10,0,6,21,1,5,4.299999999999997,34
168,1983,7,detroit,True,False,False,False,False,jarier,French,ligier,19,19,0,0,20,0,0,11,4.299999999999997,36
154,1983,7,detroit,True,False,False,False,False,laffite,French,williams,20,5,8,0,9,24,1,4,4.5,39
152,1983,7,detroit,True,False,False,False,False,watson,British,mclaren,21,3,11,1,5,21,1,5,4.599999999999994,37
169,1983,7,detroit,True,False,False,False,False,manfred_winkelhock,German,ats,22,20,0,0,22,0,0,13,4.799999999999997,31
159,1983,7,detroit,True,False,False,False,False,boesel,Brazilian,ligier,23,10,0,0,16,0,0,11,4.799999999999997,25
174,1983,7,detroit,True,False,False,False,False,ghinzani,Italian,osella,24,25,0,0,30,0,0,15,5.200000000000003,31
161,1983,7,detroit,True,False,False,False,False,baldi,Italian,alfa,25,12,1,0,13,1,0,9,5.200000000000003,29
164,1983,7,detroit,True,False,False,False,False,cecotto,Venezuelan,theodore,26,15,1,0,12,1,0,8,7.0,27
